JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
VE|Ventes|VE202600275|20260908|701000|Ventes de cafe torrefie|||VE202600275|20260908|17.0 kg de cafe torrefie|0,00|449,06|||20260908||
VE|Ventes|VE202600275|20260908|708500|Ports factures|||VE202600275|20260908|Ports factures|0,00|16,16|||20260908||
VE|Ventes|VE202600275|20260908|445710|TVA collectee|||VE202600275|20260908|TVA collectee 5,5 %|0,00|24,70|||20260908||
VE|Ventes|VE202600275|20260908|445710|TVA collectee|||VE202600275|20260908|TVA collectee 20 %|0,00|3,23|||20260908||
ST|Stocks et production|ST202601040|20260908|713500|Variation des stocks de produits finis|||ST202601040|20260908|Destockage de produits finis|159,72|0,00|||20260908||
ST|Stocks et production|ST202601040|20260908|355000|Stock de cafe torrefie|||ST202601040|20260908|Stock de cafe torrefie|0,00|159,72|||20260908||
ST|Stocks et production|ST202601041|20260908|603100|Variation des stocks de cafe vert|||TOR-172|20260908|Consommation de cafe vert|1279,71|0,00|||20260908||
ST|Stocks et production|ST202601041|20260908|310000|Stock de cafe vert|||TOR-172|20260908|Stock de cafe vert|0,00|1279,71|||20260908||
ST|Stocks et production|ST202601042|20260908|603200|Variation des stocks d'emballages|||TOR-172|20260908|Consommation d'emballages|152,17|0,00|||20260908||
ST|Stocks et production|ST202601042|20260908|320000|Stock d'emballages et fournitures|||TOR-172|20260908|Stock d'emballages|0,00|152,17|||20260908||
ST|Stocks et production|ST202601043|20260908|355000|Stock de cafe torrefie|||TOR-172|20260908|Stock de cafe torrefie, brassin TOR-172|1831,90|0,00|||20260908||
ST|Stocks et production|ST202601043|20260908|713500|Variation des stocks de produits finis|||TOR-172|20260908|Production stockee|0,00|1831,90|||20260908||
BQ|Banque|BQ202600203|20260908|512000|Banque|||FA-2026-0059|20260908|Virement recu|3978,08|0,00|||20260908||
BQ|Banque|BQ202600203|20260908|411000|Clients|||FA-2026-0059|20260908|Client Bureau Partage Confluence, facture FA-2026-0059|0,00|3978,08|||20260908||
BQ|Banque|BQ202600204|20260908|512000|Banque|||FA-2026-0063|20260908|Virement recu|4116,34|0,00|||20260908||
BQ|Banque|BQ202600204|20260908|411000|Clients|||FA-2026-0063|20260908|Client Bureau Partage Confluence, facture FA-2026-0063|0,00|4116,34|||20260908||
BQ|Banque|BQ202600205|20260908|512000|Banque|||FA-2026-0064|20260908|Virement recu|3731,45|0,00|||20260908||
BQ|Banque|BQ202600205|20260908|411000|Clients|||FA-2026-0064|20260908|Client Bureau Partage Confluence, facture FA-2026-0064|0,00|3731,45|||20260908||
BQ|Banque|BQ202600206|20260908|512000|Banque|||FA-2026-0092|20260908|Virement recu|3245,67|0,00|||20260908||
BQ|Banque|BQ202600206|20260908|411000|Clients|||FA-2026-0092|20260908|Client Boulangerie Saint-Jean, facture FA-2026-0092|0,00|3245,67|||20260908||
BQ|Banque|BQ202600207|20260908|512000|Banque|||FA-2026-0093|20260908|Virement recu|3007,16|0,00|||20260908||
BQ|Banque|BQ202600207|20260908|411000|Clients|||FA-2026-0093|20260908|Client Restaurant La Passerelle, facture FA-2026-0093|0,00|3007,16|||20260908||
AC|Achats|AC202600046|20260909|601000|Achats de cafe vert|||LOT-034|20260909|Cafe vert Bresil Cerrado, lot LOT-034|4581,00|0,00|||20260909||
AC|Achats|AC202600046|20260909|445660|TVA deductible|||LOT-034|20260909|TVA deductible 5,5 %|251,96|0,00|||20260909||
AC|Achats|AC202600046|20260909|401000|Fournisseurs|||LOT-034|20260909|Fournisseur Belco|0,00|4832,96|||20260909||
ST|Stocks et production|ST202601044|20260909|310000|Stock de cafe vert|||LOT-034|20260909|Stock de cafe vert, lot LOT-034|4581,00|0,00|||20260909||
ST|Stocks et production|ST202601044|20260909|603100|Variation des stocks de cafe vert|||LOT-034|20260909|Variation des stocks de cafe vert|0,00|4581,00|||20260909||
CA|Caisse|CA202600242|20260909|530000|Caisse|||CA202600242|20260909|Encaissements de la journee|586,13|0,00|||20260909||
CA|Caisse|CA202600242|20260909|701000|Ventes de cafe torrefie|||CA202600242|20260909|14.2 kg de cafe torrefie|0,00|397,02|||20260909||
CA|Caisse|CA202600242|20260909|445710|TVA collectee|||CA202600242|20260909|TVA collectee 5,5 %|0,00|21,84|||20260909||
CA|Caisse|CA202600242|20260909|706000|Prestations, bar et degustations|||CA202600242|20260909|Bar et degustations|0,00|152,06|||20260909||
CA|Caisse|CA202600242|20260909|445710|TVA collectee|||CA202600242|20260909|TVA collectee 10 %|0,00|15,21|||20260909||
ST|Stocks et production|ST202601045|20260909|713500|Variation des stocks de produits finis|||ST202601045|20260909|Destockage de produits finis|133,62|0,00|||20260909||
ST|Stocks et production|ST202601045|20260909|355000|Stock de cafe torrefie|||ST202601045|20260909|Stock de cafe torrefie|0,00|133,62|||20260909||
VE|Ventes|VE202600276|20260909|512000|Banque|||VE202600276|20260909|Encaissement Stripe|509,39|0,00|||20260909||
VE|Ventes|VE202600276|20260909|701000|Ventes de cafe torrefie|||VE202600276|20260909|17.6 kg de cafe torrefie|0,00|463,85|||20260909||
VE|Ventes|VE202600276|20260909|708500|Ports factures|||VE202600276|20260909|Ports factures|0,00|16,69|||20260909||
VE|Ventes|VE202600276|20260909|445710|TVA collectee|||VE202600276|20260909|TVA collectee 5,5 %|0,00|25,51|||20260909||
VE|Ventes|VE202600276|20260909|445710|TVA collectee|||VE202600276|20260909|TVA collectee 20 %|0,00|3,34|||20260909||
ST|Stocks et production|ST202601046|20260909|713500|Variation des stocks de produits finis|||ST202601046|20260909|Destockage de produits finis|164,98|0,00|||20260909||
ST|Stocks et production|ST202601046|20260909|355000|Stock de cafe torrefie|||ST202601046|20260909|Stock de cafe torrefie|0,00|164,98|||20260909||
VE|Ventes|VE202600277|20260909|411000|Clients|||FA-2026-0104|20260909|Client Hotel Bellecour, facture FA-2026-0104|4401,80|0,00|||20260909||
VE|Ventes|VE202600277|20260909|701000|Ventes de cafe torrefie|||FA-2026-0104|20260909|271 kg de cafe torrefie|0,00|4172,32|||20260909||
VE|Ventes|VE202600277|20260909|445710|TVA collectee|||FA-2026-0104|20260909|TVA collectee 5,5 %|0,00|229,48|||20260909||
ST|Stocks et production|ST202601047|20260909|713500|Variation des stocks de produits finis|||ST202601047|20260909|Destockage de produits finis|2544,03|0,00|||20260909||
ST|Stocks et production|ST202601047|20260909|355000|Stock de cafe torrefie|||ST202601047|20260909|Stock de cafe torrefie|0,00|2544,03|||20260909||
ST|Stocks et production|ST202601048|20260909|603100|Variation des stocks de cafe vert|||TOR-173|20260909|Consommation de cafe vert|1279,71|0,00|||20260909||
ST|Stocks et production|ST202601048|20260909|310000|Stock de cafe vert|||TOR-173|20260909|Stock de cafe vert|0,00|1279,71|||20260909||
ST|Stocks et production|ST202601049|20260909|603200|Variation des stocks d'emballages|||TOR-173|20260909|Consommation d'emballages|152,36|0,00|||20260909||
ST|Stocks et production|ST202601049|20260909|320000|Stock d'emballages et fournitures|||TOR-173|20260909|Stock d'emballages|0,00|152,36|||20260909||
ST|Stocks et production|ST202601050|20260909|355000|Stock de cafe torrefie|||TOR-173|20260909|Stock de cafe torrefie, brassin TOR-173|1834,15|0,00|||20260909||
ST|Stocks et production|ST202601050|20260909|713500|Variation des stocks de produits finis|||TOR-173|20260909|Production stockee|0,00|1834,15|||20260909||
CA|Caisse|CA202600243|20260910|530000|Caisse|||CA202600243|20260910|Encaissements de la journee|580,92|0,00|||20260910||
CA|Caisse|CA202600243|20260910|701000|Ventes de cafe torrefie|||CA202600243|20260910|14.4 kg de cafe torrefie|0,00|402,88|||20260910||
CA|Caisse|CA202600243|20260910|445710|TVA collectee|||CA202600243|20260910|TVA collectee 5,5 %|0,00|22,16|||20260910||
CA|Caisse|CA202600243|20260910|706000|Prestations, bar et degustations|||CA202600243|20260910|Bar et degustations|0,00|141,71|||20260910||
CA|Caisse|CA202600243|20260910|445710|TVA collectee|||CA202600243|20260910|TVA collectee 10 %|0,00|14,17|||20260910||
ST|Stocks et production|ST202601051|20260910|713500|Variation des stocks de produits finis|||ST202601051|20260910|Destockage de produits finis|135,59|0,00|||20260910||
ST|Stocks et production|ST202601051|20260910|355000|Stock de cafe torrefie|||ST202601051|20260910|Stock de cafe torrefie|0,00|135,59|||20260910||
VE|Ventes|VE202600278|20260910|512000|Banque|||VE202600278|20260910|Encaissement Stripe|480,40|0,00|||20260910||
VE|Ventes|VE202600278|20260910|701000|Ventes de cafe torrefie|||VE202600278|20260910|16.6 kg de cafe torrefie|0,00|437,45|||20260910||
VE|Ventes|VE202600278|20260910|708500|Ports factures|||VE202600278|20260910|Ports factures|0,00|15,74|||20260910||
VE|Ventes|VE202600278|20260910|445710|TVA collectee|||VE202600278|20260910|TVA collectee 5,5 %|0,00|24,06|||20260910||
VE|Ventes|VE202600278|20260910|445710|TVA collectee|||VE202600278|20260910|TVA collectee 20 %|0,00|3,15|||20260910||
ST|Stocks et production|ST202601052|20260910|713500|Variation des stocks de produits finis|||ST202601052|20260910|Destockage de produits finis|155,59|0,00|||20260910||
ST|Stocks et production|ST202601052|20260910|355000|Stock de cafe torrefie|||ST202601052|20260910|Stock de cafe torrefie|0,00|155,59|||20260910||
VE|Ventes|VE202600279|20260910|411000|Clients|||FA-2026-0105|20260910|Client Restaurant La Passerelle, facture FA-2026-0105|4107,24|0,00|||20260910||
VE|Ventes|VE202600279|20260910|701000|Ventes de cafe torrefie|||FA-2026-0105|20260910|253 kg de cafe torrefie|0,00|3893,12|||20260910||
VE|Ventes|VE202600279|20260910|445710|TVA collectee|||FA-2026-0105|20260910|TVA collectee 5,5 %|0,00|214,12|||20260910||
ST|Stocks et production|ST202601053|20260910|713500|Variation des stocks de produits finis|||ST202601053|20260910|Destockage de produits finis|2373,79|0,00|||20260910||
ST|Stocks et production|ST202601053|20260910|355000|Stock de cafe torrefie|||ST202601053|20260910|Stock de cafe torrefie|0,00|2373,79|||20260910||
ST|Stocks et production|ST202601054|20260910|603100|Variation des stocks de cafe vert|||TOR-174|20260910|Consommation de cafe vert|1439,01|0,00|||20260910||
ST|Stocks et production|ST202601054|20260910|310000|Stock de cafe vert|||TOR-174|20260910|Stock de cafe vert|0,00|1439,01|||20260910||
ST|Stocks et production|ST202601055|20260910|603200|Variation des stocks d'emballages|||TOR-174|20260910|Consommation d'emballages|178,40|0,00|||20260910||
ST|Stocks et production|ST202601055|20260910|320000|Stock d'emballages et fournitures|||TOR-174|20260910|Stock d'emballages|0,00|178,40|||20260910||
ST|Stocks et production|ST202601056|20260910|355000|Stock de cafe torrefie|||TOR-174|20260910|Stock de cafe torrefie, brassin TOR-174|2147,68|0,00|||20260910||
ST|Stocks et production|ST202601056|20260910|713500|Variation des stocks de produits finis|||TOR-174|20260910|Production stockee|0,00|2147,68|||20260910||
CA|Caisse|CA202600244|20260911|530000|Caisse|||CA202600244|20260911|Encaissements de la journee|593,54|0,00|||20260911||
CA|Caisse|CA202600244|20260911|701000|Ventes de cafe torrefie|||CA202600244|20260911|13.6 kg de cafe torrefie|0,00|378,60|||20260911||
CA|Caisse|CA202600244|20260911|445710|TVA collectee|||CA202600244|20260911|TVA collectee 5,5 %|0,00|20,82|||20260911||
CA|Caisse|CA202600244|20260911|706000|Prestations, bar et degustations|||CA202600244|20260911|Bar et degustations|0,00|176,47|||20260911||
CA|Caisse|CA202600244|20260911|445710|TVA collectee|||CA202600244|20260911|TVA collectee 10 %|0,00|17,65|||20260911||
ST|Stocks et production|ST202601057|20260911|713500|Variation des stocks de produits finis|||ST202601057|20260911|Destockage de produits finis|127,42|0,00|||20260911||
ST|Stocks et production|ST202601057|20260911|355000|Stock de cafe torrefie|||ST202601057|20260911|Stock de cafe torrefie|0,00|127,42|||20260911||
VE|Ventes|VE202600280|20260911|512000|Banque|||VE202600280|20260911|Encaissement Stripe|474,30|0,00|||20260911||
VE|Ventes|VE202600280|20260911|701000|Ventes de cafe torrefie|||VE202600280|20260911|16.4 kg de cafe torrefie|0,00|431,90|||20260911||
VE|Ventes|VE202600280|20260911|708500|Ports factures|||VE202600280|20260911|Ports factures|0,00|15,54|||20260911||
VE|Ventes|VE202600280|20260911|445710|TVA collectee|||VE202600280|20260911|TVA collectee 5,5 %|0,00|23,75|||20260911||
VE|Ventes|VE202600280|20260911|445710|TVA collectee|||VE202600280|20260911|TVA collectee 20 %|0,00|3,11|||20260911||
ST|Stocks et production|ST202601058|20260911|713500|Variation des stocks de produits finis|||ST202601058|20260911|Destockage de produits finis|153,62|0,00|||20260911||
ST|Stocks et production|ST202601058|20260911|355000|Stock de cafe torrefie|||ST202601058|20260911|Stock de cafe torrefie|0,00|153,62|||20260911||
ST|Stocks et production|ST202601059|20260911|603100|Variation des stocks de cafe vert|||TOR-175|20260911|Consommation de cafe vert|1385,44|0,00|||20260911||
ST|Stocks et production|ST202601059|20260911|310000|Stock de cafe vert|||TOR-175|20260911|Stock de cafe vert|0,00|1385,44|||20260911||
ST|Stocks et production|ST202601060|20260911|603200|Variation des stocks d'emballages|||TOR-175|20260911|Consommation d'emballages|154,10|0,00|||20260911||
ST|Stocks et production|ST202601060|20260911|320000|Stock d'emballages et fournitures|||TOR-175|20260911|Stock d'emballages|0,00|154,10|||20260911||
ST|Stocks et production|ST202601061|20260911|355000|Stock de cafe torrefie|||TOR-175|20260911|Stock de cafe torrefie, brassin TOR-175|1855,09|0,00|||20260911||
ST|Stocks et production|ST202601061|20260911|713500|Variation des stocks de produits finis|||TOR-175|20260911|Production stockee|0,00|1855,09|||20260911||
BQ|Banque|BQ202600208|20260911|401000|Fournisseurs|||BQ202600208|20260911|Fournisseurs|7309,60|0,00|||20260911||
BQ|Banque|BQ202600208|20260911|512000|Banque|||BQ202600208|20260911|Virements emis|0,00|7309,60|||20260911||
CA|Caisse|CA202600245|20260912|530000|Caisse|||CA202600245|20260912|Encaissements de la journee|627,20|0,00|||20260912||
CA|Caisse|CA202600245|20260912|701000|Ventes de cafe torrefie|||CA202600245|20260912|15.4 kg de cafe torrefie|0,00|431,06|||20260912||
CA|Caisse|CA202600245|20260912|445710|TVA collectee|||CA202600245|20260912|TVA collectee 5,5 %|0,00|23,71|||20260912||
CA|Caisse|CA202600245|20260912|706000|Prestations, bar et degustations|||CA202600245|20260912|Bar et degustations|0,00|156,75|||20260912||
CA|Caisse|CA202600245|20260912|445710|TVA collectee|||CA202600245|20260912|TVA collectee 10 %|0,00|15,68|||20260912||
ST|Stocks et production|ST202601062|20260912|713500|Variation des stocks de produits finis|||ST202601062|20260912|Destockage de produits finis|145,08|0,00|||20260912||
ST|Stocks et production|ST202601062|20260912|355000|Stock de cafe torrefie|||ST202601062|20260912|Stock de cafe torrefie|0,00|145,08|||20260912||
CA|Caisse|CA202600246|20260914|530000|Caisse|||CA202600246|20260914|Encaissements de la journee|622,16|0,00|||20260914||
CA|Caisse|CA202600246|20260914|701000|Ventes de cafe torrefie|||CA202600246|20260914|15.8 kg de cafe torrefie|0,00|441,94|||20260914||
CA|Caisse|CA202600246|20260914|445710|TVA collectee|||CA202600246|20260914|TVA collectee 5,5 %|0,00|24,31|||20260914||
CA|Caisse|CA202600246|20260914|706000|Prestations, bar et degustations|||CA202600246|20260914|Bar et degustations|0,00|141,74|||20260914||
CA|Caisse|CA202600246|20260914|445710|TVA collectee|||CA202600246|20260914|TVA collectee 10 %|0,00|14,17|||20260914||
ST|Stocks et production|ST202601063|20260914|713500|Variation des stocks de produits finis|||ST202601063|20260914|Destockage de produits finis|148,74|0,00|||20260914||
ST|Stocks et production|ST202601063|20260914|355000|Stock de cafe torrefie|||ST202601063|20260914|Stock de cafe torrefie|0,00|148,74|||20260914||
VE|Ventes|VE202600281|20260914|512000|Banque|||VE202600281|20260914|Encaissement Stripe|525,61|0,00|||20260914||
VE|Ventes|VE202600281|20260914|701000|Ventes de cafe torrefie|||VE202600281|20260914|18.1 kg de cafe torrefie|0,00|478,63|||20260914||
VE|Ventes|VE202600281|20260914|708500|Ports factures|||VE202600281|20260914|Ports factures|0,00|17,22|||20260914||
VE|Ventes|VE202600281|20260914|445710|TVA collectee|||VE202600281|20260914|TVA collectee 5,5 %|0,00|26,32|||20260914||
VE|Ventes|VE202600281|20260914|445710|TVA collectee|||VE202600281|20260914|TVA collectee 20 %|0,00|3,44|||20260914||
ST|Stocks et production|ST202601064|20260914|713500|Variation des stocks de produits finis|||ST202601064|20260914|Destockage de produits finis|170,24|0,00|||20260914||
ST|Stocks et production|ST202601064|20260914|355000|Stock de cafe torrefie|||ST202601064|20260914|Stock de cafe torrefie|0,00|170,24|||20260914||
VE|Ventes|VE202600282|20260914|411000|Clients|||FA-2026-0106|20260914|Client Hotel Bellecour, facture FA-2026-0106|4723,00|0,00|||20260914||
VE|Ventes|VE202600282|20260914|701000|Ventes de cafe torrefie|||FA-2026-0106|20260914|291 kg de cafe torrefie|0,00|4476,78|||20260914||
VE|Ventes|VE202600282|20260914|445710|TVA collectee|||FA-2026-0106|20260914|TVA collectee 5,5 %|0,00|246,22|||20260914||
ST|Stocks et production|ST202601065|20260914|713500|Variation des stocks de produits finis|||ST202601065|20260914|Destockage de produits finis|2729,67|0,00|||20260914||
ST|Stocks et production|ST202601065|20260914|355000|Stock de cafe torrefie|||ST202601065|20260914|Stock de cafe torrefie|0,00|2729,67|||20260914||
ST|Stocks et production|ST202601066|20260914|603100|Variation des stocks de cafe vert|||TOR-176|20260914|Consommation de cafe vert|1542,40|0,00|||20260914||
ST|Stocks et production|ST202601066|20260914|310000|Stock de cafe vert|||TOR-176|20260914|Stock de cafe vert|0,00|1542,40|||20260914||
ST|Stocks et production|ST202601067|20260914|603200|Variation des stocks d'emballages|||TOR-176|20260914|Consommation d'emballages|149,76|0,00|||20260914||
